Reference,ID64,System Name,Mod(8),Mass Code,Body,Ruin Index,Site Type,EDx,EDy,EDz,Surface Lattitude,Surface Longitude,Active Monolith Count,Region,Primary Star Type,Star Subtype,Luminosity,Spectral Class,Absolute Magnitude,Age,Surface Temperature,Number of Stars,Body Count,Body Name,Body ID64,Body ID,Body Type,Body Subtype,Tidally Locked,Distance to Arrival,Rotational Period,Semi Major Axis,Arg of Periapsis,Axial Tilt,Orbital Eccentricity,Orbital Inclination,Orbital Period (Days),Orbital Syncronicity,Parent ID,Parent Type,Parent Subtype,Body Radius,Earth Masses,Surface Temperature (K),Gravity,Body Ice (%),Body Metal (%),Body Rock (%),Volcanism,Atmosphere,Surface Pressure (Atmospheres),Terraforming State,Materials
GR470,3659077096194,Swoilz AE-F c13,2,c,C 1,1,α,1079.3125,-216.125,222.96875,-9.8649,170.3794,14,Inner Orion Spur,Star,K (Yellow-Orange) Star,Va,K5,6.659683,10626,4319,3,26,Swoilz AE-F c13 C 1,1116896366664979202,31,Planet,High metal content world,TRUE,5005.606821,1.127249329,0.008046504111,37.372835,-1.204436,0.000657,0.004917,1.127248347,9.82E-07,144118847152952066,Star,T (Brown dwarf) Star,1005.807688,0.003638,280.134491,0.14617202,0,35.4659,64.5341,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Antimony: 1.002057%, Cadmium: 1.791624%, Carbon: 13.42464%, Iron: 23.071722%, Manganese: 9.528385%, Mercury: 1.007504%, Nickel: 17.450483%, Phosphorus: 8.594685%, Selenium: 2.498607%, Sulphur: 15.964678%, Vanadium: 5.665612%"
GR471,687595403529,Blaa Hypai PB-A b31-0,1,b,B 5,1,α,1239.5,-642.5625,12398.03125,-13.7425,-150.0196,16,Norma Expanse,Star,M (Red dwarf) Star,Va,M3,8.532379,11078,3146,3,42,Blaa Hypai PB-A b31-0 B 5,1080864598164322569,30,Planet,High metal content world,TRUE,21557.54075,12.39023865,0.06425225134,229.580167,-0.284332,0.004683,-0.0117,12.39016928,6.94E-05,108087078652295433,Star,M (Red dwarf) Star,2614.19125,0.066585,293.062164,0.3959788926,0,32.879,67.121,,No atmosphere,5.06E-05,Not terraformable,"Antimony: 0.985107%, Carbon: 13.287294%, Germanium: 4.658286%, Iron: 22.271902%, Manganese: 9.198068%, Molybdenum: 1.454342%, Nickel: 16.845533%, Niobium: 1.522166%, Phosphorus: 8.506753%, Sulphur: 15.801343%, Vanadium: 5.469204%"
GR472,4064741822131,Graea Hypue NY-Q d5-118,3,d,9 a,2,γ,-915.25,-613.78125,13527.46875,-46.1893,-28.8637,26,Norma Expanse,Star,F (White) Star,VI,F3,3.705856,1304,6983,4,66,Graea Hypue NY-Q d5-118 9 a,1945559103765876403,54,Planet,Rocky body,TRUE,2180.98422,1.267477291,0.005826853836,182.715166,1.16586,0.00474,1.945731,1.267473869,3.42E-06,1837472712708984499,Star,Y (Brown dwarf) Star,1653.239875,0.013436,217.490921,0.1997890282,0,9.6618,90.3382,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Cadmium: 1.459835%, Carbon: 15.093356%, Chromium: 8.45458%, Iron: 18.799101%, Manganese: 7.763837%, Mercury: 0.820926%, Nickel: 14.218852%, Phosphorus: 9.663026%, Ruthenium: 1.160964%, Sulphur: 17.949125%, Vanadium: 4.616405%"
GR473,4754830499138,Graea Hypue QG-Q c7-17,2,c,C 1,1,β,-1150.15625,-376.03125,13364.21875,-5.0591,138.8937,12,Norma Expanse,Star,K (Yellow-Orange) Star,Va,K3,6.080399,8920,4664,3,25,Graea Hypue QG-Q c7-17 C 1,1369099041551129922,38,Planet,High metal content world,TRUE,33670.75145,15.605047,0.07492541973,200.571842,-0.137777,0.000006,-0.09537,15.73627401,0.1312270107,144119942906355010,Star,M (Red dwarf) Star,2244.55625,0.041538,281.270477,0.3350909554,0,33.0115,66.9885,,No atmosphere,0,Not terraformable,"Antimony: 0.937115%, Carbon: 12.734374%, Chromium: 9.610287%, Germanium: 4.431343%, Iron: 21.368862%, Manganese: 8.825123%, Nickel: 16.162514%, Niobium: 1.460448%, Phosphorus: 8.152766%, Sulphur: 15.143808%, Tungsten: 1.173365%"
GR474,684375090465,Col 173 Sector UM-X b16-0,1,b,E 1,3,γ,1005.625,-355.15625,-339.15625,-30.2937,-174.2296,21,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M1,8.20993,8148,3439,5,42,Col 173 Sector UM-X b16-0 E 1,1873498129361216801,52,Planet,High metal content world,TRUE,201844.6357,10.93601711,0.05594749886,317.27216,-0.186047,0.000001,-0.030103,10.93596034,5.68E-05,288231060526802209,Star,M (Red dwarf) Star,2130.79375,0.035314,281.789368,0.316105027,0,32.8211,67.179,,No atmosphere,0,Not terraformable,"Cadmium: 1.653115%, Carbon: 12.695697%, Chromium: 9.573951%, Germanium: 4.469077%, Iron: 21.288067%, Manganese: 8.791755%, Mercury: 0.929615%, Nickel: 16.101402%, Phosphorus: 8.128002%, Sulphur: 15.097812%, Yttrium: 1.271511%"
GR475,9481273943529,Col 173 Sector DY-G b40-4,1,b,D 1,1,γ,1062.34375,-198.34375,170.84375,-45.0923,103.1682,27,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M6,9.856735,542,2666,4,50,Col 173 Sector DY-G b40-4 D 1,1945564520297997801,54,Planet,High metal content world,TRUE,68407.90419,2.967406001,0.02041615161,265.528552,-0.237901,0.000028,-0.009402,2.967398062,7.94E-06,216182263387727337,Star,L (Brown dwarf) Star,1646.3105,0.016038,280.701813,0.2404882227,0,33.2706,66.7294,,No atmosphere,0,Not terraformable,"Antimony: 0.933879%, Carbon: 12.530112%, Chromium: 9.541748%, Iron: 21.216463%, Manganese: 8.762183%, Molybdenum: 1.385423%, Nickel: 16.047243%, Niobium: 1.450032%, Phosphorus: 8.021993%, Sulphur: 14.900897%, Vanadium: 5.210025%"
GR476,9481273943529,Col 173 Sector DY-G b40-4,1,b,D 1,2,β,1062.34375,-198.34375,170.84375,-30.2730,138.4215,7,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M6,9.856735,542,2666,4,50,Col 173 Sector DY-G b40-4 D 1,1945564520297997801,54,Planet,High metal content world,TRUE,68407.90419,2.967406001,0.02041615161,265.528552,-0.237901,0.000028,-0.009402,2.967398062,7.94E-06,216182263387727337,Star,L (Brown dwarf) Star,1646.3105,0.016038,280.701813,0.2404882227,0,33.2706,66.7294,,No atmosphere,0,Not terraformable,"Antimony: 0.933879%, Carbon: 12.530112%, Chromium: 9.541748%, Iron: 21.216463%, Manganese: 8.762183%, Molybdenum: 1.385423%, Nickel: 16.047243%, Niobium: 1.450032%, Phosphorus: 8.021993%, Sulphur: 14.900897%, Vanadium: 5.210025%"
GR477,9481273943529,Col 173 Sector DY-G b40-4,1,b,D 1,3,α,1062.34375,-198.34375,170.84375,-4.7372,92.5859,19,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M6,9.856735,542,2666,4,50,Col 173 Sector DY-G b40-4 D 1,1945564520297997801,54,Planet,High metal content world,TRUE,68407.90419,2.967406001,0.02041615161,265.528552,-0.237901,0.000028,-0.009402,2.967398062,7.94E-06,216182263387727337,Star,L (Brown dwarf) Star,1646.3105,0.016038,280.701813,0.2404882227,0,33.2706,66.7294,,No atmosphere,0,Not terraformable,"Antimony: 0.933879%, Carbon: 12.530112%, Chromium: 9.541748%, Iron: 21.216463%, Manganese: 8.762183%, Molybdenum: 1.385423%, Nickel: 16.047243%, Niobium: 1.450032%, Phosphorus: 8.021993%, Sulphur: 14.900897%, Vanadium: 5.210025%"
GR478,546399072737,Nyeajeou VP-G b56-0,1,b,B 2,1,γ,-9275.46875,-423.4375,7817.34375,13.8316,-33.4954,11,Temple,Star,M (Red dwarf) Star,Va,M4,9.496246,3432,2945,3,45,Nyeajeou VP-G b56-0 B 2,468374907645604321,13,Planet,High metal content world,TRUE,791.299203,5.174924275,0.02987538639,288.669913,0.177921,0.00088,-0.078563,5.174908442,1.58E-05,108086937455964641,Star,L (Brown dwarf) Star,2153.9665,0.036487,280.568085,0.3196189457,0,32.7377,67.2623,,No atmosphere,0,Not terraformable,"Cadmium: 1.739216%, Carbon: 13.398414%, Chromium: 10.072601%, Iron: 22.396835%, Mercury: 0.978033%, Nickel: 16.940029%, Phosphorus: 8.577893%, Ruthenium: 1.383147%, Selenium: 2.493726%, Sulphur: 15.933488%, Zinc: 6.086622%"
GR479,546399072737,Nyeajeou VP-G b56-0,1,b,B 2,2,β,-9275.46875,-423.4375,7817.34375,2.4154,-89.0300,12,Temple,Star,M (Red dwarf) Star,Va,M4,9.496246,3432,2945,3,45,Nyeajeou VP-G b56-0 B 2,468374907645604321,13,Planet,High metal content world,TRUE,791.299203,5.174924275,0.02987538639,288.669913,0.177921,0.00088,-0.078563,5.174908442,1.58E-05,108086937455964641,Star,L (Brown dwarf) Star,2153.9665,0.036487,280.568085,0.3196189457,0,32.7377,67.2623,,No atmosphere,0,Not terraformable,"Cadmium: 1.739216%, Carbon: 13.398414%, Chromium: 10.072601%, Iron: 22.396835%, Mercury: 0.978033%, Nickel: 16.940029%, Phosphorus: 8.577893%, Ruthenium: 1.383147%, Selenium: 2.493726%, Sulphur: 15.933488%, Zinc: 6.086622%"
GR480,866106354521,Drokoe ML-M b40-0,1,b,C 1,1,γ,14539.03125,-222.3125,3635.96875,-26.6713,-16.1150,27,Outer Orion Spur,Star,M (Red dwarf) Star,Va,M7,10.632446,11354,2370,4,17,Drokoe ML-M b40-0 C 1,432346430333922137,12,Planet,High metal content world,TRUE,796.331578,0.5623669136,1.36E-05,223.528814,-0.377593,0.139651,-6.326234,0.3784698952,0.1838970184,396317633314958169,Null,,1097.738375,0.00464,279.084045,0.1564810849,0,32.7674,67.2326,Major Silicate Vapour Geysers,No atmosphere,0,Not terraformable,"Carbon: 13.248357%, Chromium: 9.983914%, Germanium: 4.642217%, Iron: 22.199638%, Nickel: 16.790876%, Phosphorus: 8.481825%, Sulphur: 15.755038%, Technetium: 0.793992%, Tin: 1.433702%, Tungsten: 1.218983%, Vanadium: 5.451459%"
GR481,866106354521,Drokoe ML-M b40-0,1,b,C 1,2,β,14539.03125,-222.3125,3635.96875,2.3001,142.5264,22,Outer Orion Spur,Star,M (Red dwarf) Star,Va,M7,10.632446,11354,2370,4,17,Drokoe ML-M b40-0 C 1,432346430333922137,12,Planet,High metal content world,TRUE,796.331578,0.5623669136,1.36E-05,223.528814,-0.377593,0.139651,-6.326234,0.3784698952,0.1838970184,396317633314958169,Null,,1097.738375,0.00464,279.084045,0.1564810849,0,32.7674,67.2326,Major Silicate Vapour Geysers,No atmosphere,0,Not terraformable,"Carbon: 13.248357%, Chromium: 9.983914%, Germanium: 4.642217%, Iron: 22.199638%, Nickel: 16.790876%, Phosphorus: 8.481825%, Sulphur: 15.755038%, Technetium: 0.793992%, Tin: 1.433702%, Tungsten: 1.218983%, Vanadium: 5.451459%"
GR482,866106354521,Drokoe ML-M b40-0,1,b,C 2,1,β,14539.03125,-222.3125,3635.96875,62.4106,-96.4174,13,Outer Orion Spur,Star,M (Red dwarf) Star,Va,M7,10.632446,11354,2370,4,17,Drokoe ML-M b40-0 C 2,468375227352886105,13,Planet,High metal content world,TRUE,796.329005,0.5116895676,1.65E-05,43.528819,-0.136537,0.139651,-6.326234,0.3784698952,0.1332196724,396317633314958169,Null,,1031.552,0.003841,279.084045,0.146707046,0,32.7674,67.2326,Major Silicate Vapour Geysers,No atmosphere,0,Not terraformable,"Cadmium: 1.727244%, Carbon: 13.274039%, Germanium: 4.651216%, Iron: 22.242672%, Manganese: 9.185996%, Mercury: 0.971301%, Nickel: 16.823425%, Phosphorus: 8.498267%, Sulphur: 15.785581%, Technetium: 0.795531%, Zinc: 6.044726%"
GR483,866643094361,Drokoe SB-M b40-0,1,b,C 2,1,β,14591.0625,-252.28125,3646.1875,45.2763,93.8843,9,Outer Orion Spur,Star,M (Red dwarf) Star,Va,M2,8.346405,894,3205,3,19,Drokoe SB-M b40-0 C 2,900720792117193561,25,Planet,High metal content world,FALSE,5438.053001,-2.466451265,0.01288230016,4.391036,2.711933,0.000547,0.505821,2.466447237,4.932898503,144116054718950233,Star,T (Brown dwarf) Star,1236.795125,0.006792,227.777863,0.1804678291,0,34.9637,65.0363,No volcanism,No atmosphere,0,Not terraformable,"Arsenic: 2.232582%, Carbon: 14.094845%, Germanium: 4.992205%, Iron: 24.243025%, Molybdenum: 1.583055%, Nickel: 18.336407%, Phosphorus: 9.023762%, Sulphur: 16.761688%, Tungsten: 1.331186%, Vanadium: 5.953243%, Yttrium: 1.448007%"
GR484,866643094361,Drokoe SB-M b40-0,1,b,C 2,2,α,14591.0625,-252.28125,3646.1875,28.5573,-122.7297,19,Outer Orion Spur,Star,M (Red dwarf) Star,Va,M2,8.346405,894,3205,3,19,Drokoe SB-M b40-0 C 2,900720792117193561,25,Planet,High metal content world,FALSE,5438.053001,-2.466451265,0.01288230016,4.391036,2.711933,0.000547,0.505821,2.466447237,4.932898503,144116054718950233,Star,T (Brown dwarf) Star,1236.795125,0.006792,227.777863,0.1804678291,0,34.9637,65.0363,No volcanism,No atmosphere,0,Not terraformable,"Arsenic: 2.232582%, Carbon: 14.094845%, Germanium: 4.992205%, Iron: 24.243025%, Molybdenum: 1.583055%, Nickel: 18.336407%, Phosphorus: 9.023762%, Sulphur: 16.761688%, Tungsten: 1.331186%, Vanadium: 5.953243%, Yttrium: 1.448007%"
GR485,15473399861627,Eorl Auwsy SY-Z d13-450,3,d,1 a,1,β,4962.4375,139.15625,20636.40625,-19.3790,62.9430,10,Empyrean Straits,Star,A (Blue-White) Star,Vab,A6,2.225632,1772,8485,4,16,Eorl Auwsy SY-Z d13-450 1 a,576476225703285115,16,Planet,Rocky body,TRUE,1187.08435,2.739025694,0.009182004294,61.226991,0.01688,0.000112,0.017522,2.739008585,1.71E-05,468389834646393211,Star,Y (Brown dwarf) Star,1301.4865,0.006454,294.936737,0.1548544917,0,9.1616,90.8384,,No atmosphere,0,Not terraformable,"Carbon: 15.538327%, Chromium: 8.622999%, Germanium: 5.465226%, Iron: 19.17359%, Mercury: 0.837279%, Nickel: 14.502101%, Niobium: 1.310413%, Phosphorus: 9.947905%, Sulphur: 18.478291%, Tellurium: 1.415505%, Vanadium: 4.708366%"
GR486,15473399861627,Eorl Auwsy SY-Z d13-450,3,d,1 a,2,β,4962.4375,139.15625,20636.40625,-14.3736,3.7114,11,Empyrean Straits,Star,A (Blue-White) Star,Vab,A6,2.225632,1772,8485,4,16,Eorl Auwsy SY-Z d13-450 1 a,576476225703285115,16,Planet,Rocky body,TRUE,1187.08435,2.739025694,0.009182004294,61.226991,0.01688,0.000112,0.017522,2.739008585,1.71E-05,468389834646393211,Star,Y (Brown dwarf) Star,1301.4865,0.006454,294.936737,0.1548544917,0,9.1616,90.8384,,No atmosphere,0,Not terraformable,"Carbon: 15.538327%, Chromium: 8.622999%, Germanium: 5.465226%, Iron: 19.17359%, Mercury: 0.837279%, Nickel: 14.502101%, Niobium: 1.310413%, Phosphorus: 9.947905%, Sulphur: 18.478291%, Tellurium: 1.415505%, Vanadium: 4.708366%"
GR487,6160669101707,Graea Hypue QY-Z d179,3,d,B 3,2,β,-988.71875,-564.5,13149.6875,9.2109,-13.1706,11,Norma Expanse,Star,G (White-Yellow) Star,Va,G8,5.090591,1544,5290,3,43,Graea Hypue QY-Z d179 B 3,1152927665275948683,32,Planet,High metal content world,TRUE,74097.83749,27.83834711,0.1300880764,6.52529,0.044895,0.001659,-0.591733,27.83832865,1.85E-05,108092551725993611,Star,M (Red dwarf) Star,1702.757875,0.017817,280.144348,0.2497482411,0,33.4939,66.5061,,No atmosphere,0,Not terraformable,"Carbon: 12.362865%, Chromium: 9.474863%, Iron: 21.067743%, Manganese: 8.700763%, Molybdenum: 1.375711%, Nickel: 15.934758%, Niobium: 1.439868%, Phosphorus: 7.914919%, Ruthenium: 1.301067%, Sulphur: 14.702007%, Zinc: 5.725424%"
GR488,4754830499138,Graea Hypue QG-Q c7-17,2,c,C 2,1,α,-1150.15625,-376.03125,13364.21875,19.0863,-96.1524,15,Norma Expanse,Star,K (Yellow-Orange) Star,Va,K3,6.080399,8920,4664,3,25,Graea Hypue QG-Q c7-17 C 2,1405127838570093890,39,Planet,High metal content world,TRUE,33679.79574,25.95009925,0.1049922075,164.613266,-0.317703,0.000254,0.041501,26.10319535,0.1530961058,144119942906355010,Star,M (Red dwarf) Star,2370.418,0.049183,249.560623,0.3557469155,0,33.0115,66.9885,,No atmosphere,0,Not terraformable,"Antimony: 0.956926%, Carbon: 13.003586%, Chromium: 9.813454%, Iron: 21.820612%, Molybdenum: 1.424873%, Nickel: 16.504196%, Phosphorus: 8.32512%, Sulphur: 15.463957%, Tin: 1.398871%, Vanadium: 5.358383%, Zinc: 5.930026%"
GR489,4754830499138,Graea Hypue QG-Q c7-17,2,c,C 1,2,γ,-1150.15625,-376.03125,13364.21875,14.2339,82.5667,25,Norma Expanse,Star,K (Yellow-Orange) Star,Va,K3,6.080399,8920,4664,3,25,Graea Hypue QG-Q c7-17 C 1,1369099041551129922,38,Planet,High metal content world,TRUE,33670.75145,15.605047,0.07492541973,200.571842,-0.137777,0.000006,-0.09537,15.73627401,0.1312270107,144119942906355010,Star,M (Red dwarf) Star,2244.55625,0.041538,281.270477,0.3350909554,0,33.0115,66.9885,,No atmosphere,0,Not terraformable,"Antimony: 0.937115%, Carbon: 12.734374%, Chromium: 9.610287%, Germanium: 4.431343%, Iron: 21.368862%, Manganese: 8.825123%, Nickel: 16.162514%, Niobium: 1.460448%, Phosphorus: 8.152766%, Sulphur: 15.143808%, Tungsten: 1.173365%"
GR490,6160669101707,Graea Hypue QY-Z d179,3,d,B 4,1,α,-988.71875,-564.5,13149.6875,4.0679,108.5511,14,Norma Expanse,Star,G (White-Yellow) Star,Va,G8,5.090591,1544,5290,3,43,Graea Hypue QY-Z d179 B 4,1188956462294912651,33,Planet,High metal content world,TRUE,74084.86059,69.54260694,0.2395019875,205.620523,-0.236121,0.061717,-171.788174,69.54256307,4.39E-05,108092551725993611,Star,M (Red dwarf) Star,1750.4085,0.019391,214.584747,0.2572154583,0,33.4941,66.5059,,No atmosphere,0,Not terraformable,"Carbon: 13.002918%, Chromium: 9.965422%, Germanium: 4.565587%, Iron: 22.158518%, Mercury: 0.967626%, Molybdenum: 1.446938%, Nickel: 16.759773%, Phosphorus: 8.324691%, Sulphur: 15.463163%, Yttrium: 1.323502%, Zinc: 6.021856%"
GR491,2003140759187,Graea Hypue UE-Y d1-58,3,d,C 1,1,α,-1017.5,-524.3125,13231.71875,25.1428,33.9339,25,Norma Expanse,Star,A (Blue-White) Star,VI,A8,2.95311,940,7807,3,24,Graea Hypue UE-Y d1-58 C 1,900721928614858387,25,Planet,High metal content world,FALSE,35085.2674,1.915297974,1.214925101,190.133192,2.301559,0.000019,0.023736,451.7901344,449.8748364,144117191216615059,Star,F (White) Star,1417.638625,0.010108,295.206818,0.2044162333,0,32.7572,67.2428,,No atmosphere,0,Not terraformable,"Arsenic: 2.047363%, Cadmium: 1.677906%, Carbon: 13.031733%, Chromium: 9.717524%, Iron: 21.607307%, Manganese: 8.923598%, Nickel: 16.342863%, Niobium: 1.476744%, Phosphorus: 8.34314%, Ruthenium: 1.334389%, Sulphur: 15.49743%"
GR492,684375090465,Col 173 Sector UM-X b16-0,1,b,E 1,1,β,1005.625,-355.15625,-339.15625,-21.5507,156.3242,14,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M1,8.20993,8148,3439,5,42,Col 173 Sector UM-X b16-0 E 1,1873498129361216801,52,Planet,High metal content world,TRUE,201844.6357,10.93601711,0.05594749886,317.27216,-0.186047,0.000001,-0.030103,10.93596034,5.68E-05,288231060526802209,Star,M (Red dwarf) Star,2130.79375,0.035314,281.789368,0.316105027,0,32.8211,67.179,,No atmosphere,0,Not terraformable,"Cadmium: 1.653115%, Carbon: 12.695697%, Chromium: 9.573951%, Germanium: 4.469077%, Iron: 21.288067%, Manganese: 8.791755%, Mercury: 0.929615%, Nickel: 16.101402%, Phosphorus: 8.128002%, Sulphur: 15.097812%, Yttrium: 1.271511%"
GR493,684375090465,Col 173 Sector UM-X b16-0,1,b,E 1,2,β,1005.625,-355.15625,-339.15625,4.1360,174.9977,9,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M1,8.20993,8148,3439,5,42,Col 173 Sector UM-X b16-0 E 1,1873498129361216801,52,Planet,High metal content world,TRUE,201844.6357,10.93601711,0.05594749886,317.27216,-0.186047,0.000001,-0.030103,10.93596034,5.68E-05,288231060526802209,Star,M (Red dwarf) Star,2130.79375,0.035314,281.789368,0.316105027,0,32.8211,67.179,,No atmosphere,0,Not terraformable,"Cadmium: 1.653115%, Carbon: 12.695697%, Chromium: 9.573951%, Germanium: 4.469077%, Iron: 21.288067%, Manganese: 8.791755%, Mercury: 0.929615%, Nickel: 16.101402%, Phosphorus: 8.128002%, Sulphur: 15.097812%, Yttrium: 1.271511%"
GR494,2003140759187,Graea Hypue UE-Y d1-58,3,d,C 1,2,β,-1017.5,-524.3125,13231.71875,-13.0615,-98.7983,9,Norma Expanse,Star,A (Blue-White) Star,VI,A8,2.95311,940,7807,3,24,Graea Hypue UE-Y d1-58 C 1,900721928614858387,25,Planet,High metal content world,FALSE,35085.2674,1.915297974,1.214925101,190.133192,2.301559,0.000019,0.023736,451.7901344,449.8748364,144117191216615059,Star,F (White) Star,1417.638625,0.010108,295.206818,0.2044162333,0,32.7572,67.2428,,No atmosphere,0,Not terraformable,"Arsenic: 2.047363%, Cadmium: 1.677906%, Carbon: 13.031733%, Chromium: 9.717524%, Iron: 21.607307%, Manganese: 8.923598%, Nickel: 16.342863%, Niobium: 1.476744%, Phosphorus: 8.34314%, Ruthenium: 1.334389%, Sulphur: 15.49743%"
GR495,7397586161315,Graea Hypue WA-V d3-215,3,d,C 1,1,β,-1157.1875,-405.53125,13376.25,-10.7890,54.2570,9,Norma Expanse,Star,F (White) Star,Vb,F4,3.531464,610,6859,3,20,Graea Hypue WA-V d3-215 C 1,900727323060260515,25,Planet,High metal content world,TRUE,31001.01532,27.02476493,0.09799640717,243.061349,0.326853,0.000003,-0.01856,27.02476388,1.06E-06,144122585662017187,Star,L (Brown dwarf) Star,1155.17875,0.005428,234.469727,0.1653144693,0,32.9935,67.0065,,No atmosphere,0,Not terraformable,"Arsenic: 2.122274%, Carbon: 13.610644%, Iron: 22.834297%, Manganese: 9.430332%, Nickel: 17.270906%, Niobium: 1.560603%, Phosphorus: 8.713768%, Ruthenium: 1.410164%, Sulphur: 16.185873%, Tungsten: 1.253832%, Vanadium: 5.607309%"
GR496,7397586161315,Graea Hypue WA-V d3-215,3,d,C 1,2,α,-1157.1875,-405.53125,13376.25,9.4619,35.9462,21,Norma Expanse,Star,F (White) Star,Vb,F4,3.531464,610,6859,3,20,Graea Hypue WA-V d3-215 C 1,900727323060260515,25,Planet,High metal content world,TRUE,31001.01532,27.02476493,0.09799640717,243.061349,0.326853,0.000003,-0.01856,27.02476388,1.06E-06,144122585662017187,Star,L (Brown dwarf) Star,1155.17875,0.005428,234.469727,0.1653144693,0,32.9935,67.0065,,No atmosphere,0,Not terraformable,"Arsenic: 2.122274%, Carbon: 13.610644%, Iron: 22.834297%, Manganese: 9.430332%, Nickel: 17.270906%, Niobium: 1.560603%, Phosphorus: 8.713768%, Ruthenium: 1.410164%, Sulphur: 16.185873%, Tungsten: 1.253832%, Vanadium: 5.607309%"
GR497,4064741822131,Graea Hypue NY-Q d5-118,3,d,9 a,1,β,-915.25,-613.78125,13527.46875,-28.0247,-51.3637,6,Norma Expanse,Star,F (White) Star,VI,F3,3.705856,1304,6983,4,66,Graea Hypue NY-Q d5-118 9 a,1945559103765876403,54,Planet,Rocky body,TRUE,2180.98422,1.267477291,0.005826853836,182.715166,1.16586,0.00474,1.945731,1.267473869,3.42E-06,1837472712708984499,Star,Y (Brown dwarf) Star,1653.239875,0.013436,217.490921,0.1997890282,0,9.6618,90.3382,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Cadmium: 1.459835%, Carbon: 15.093356%, Chromium: 8.45458%, Iron: 18.799101%, Manganese: 7.763837%, Mercury: 0.820926%, Nickel: 14.218852%, Phosphorus: 9.663026%, Ruthenium: 1.160964%, Sulphur: 17.949125%, Vanadium: 4.616405%"
GR498,9428023188770,Graea Hypue OJ-W c3-34,2,c,C 2,1,β,-999,-562.53125,13175.03125,0.6332,38.6423,13,Norma Expanse,Star,K (Yellow-Orange) Star,Va,K5,6.723236,11402,4421,3,23,Graea Hypue OJ-W c3-34 C 2,1044844541573143842,29,Planet,High metal content world,FALSE,16345.45715,0.3413245203,4.11E-05,61.373174,-0.377009,0.18859,8.389924,0.7609136472,0.4195891268,972786947535215906,Null,,1581.3725,0.014175,286.685913,0.2303665749,0,33.2392,66.7608,Metallic Magma,No atmosphere,0,Not terraformable,"Arsenic: 2.20448%, Cadmium: 1.8462%, Carbon: 14.059978%, Germanium: 4.929368%, Iron: 23.774532%, Molybdenum: 1.552463%, Nickel: 17.982061%, Phosphorus: 9.00144%, Ruthenium: 1.468229%, Sulphur: 16.720224%, Zinc: 6.461028%"
GR499,9428023188770,Graea Hypue OJ-W c3-34,2,c,C 1,1,γ,-999,-562.53125,13175.03125,0.4144,20.4439,19,Norma Expanse,Star,K (Yellow-Orange) Star,Va,K5,6.723236,11402,4421,3,23,Graea Hypue OJ-W c3-34 C 1,1008815744554179874,28,Planet,High metal content world,TRUE,16345.48465,1.137082794,3.33E-05,241.373168,-0.018726,0.18859,8.389924,0.7609136472,0.3761691464,972786947535215906,Null,,1693.34775,0.017479,286.685913,0.2477434486,0,33.2392,66.7608,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Carbon: 12.925853%, Chromium: 9.829727%, Iron: 21.8568%, Manganese: 9.026634%, Nickel: 16.531567%, Phosphorus: 8.275353%, Selenium: 2.405772%, Sulphur: 15.371515%, Tellurium: 1.173732%, Tin: 1.40289%, Tungsten: 1.200158%"
